 0.50  2400.  0.0  2.0  -0.62189392  -0.55697760  -0.03603997  -0.04598233  -0.58016115   0.00490152   0.02304969  -0.04058274  -0.47979923  -0.70919513  -0.24556050   0.16913819   2.56924258   1.69357795  -0.07251367   0.24293036   2.10273106  -0.32139208   0.48149125   0.89995003   2.57806417   5.31468110   2.33236788   1.45793622  -1.66815545  -0.55686780   1.17175857   0.64801404  -0.78616146   1.54178361   0.24402486   0.03540053  -1.85098901  -6.11965045  -1.70745882  -1.27226625   0.62816013   0.36611080  -0.11401468   0.12114017   0.19745744  -0.28786341   0.21372967   0.06985033   0.71552835   2.37961438   0.51284924   0.47542491   0.26250036   0.25359027   0.28994398   0.24533944   0.26023036   0.30451823   0.24340944   0.24340944   0.24533944   0.28117567   0.26719513   0.26719513   0.00816639   0.00764596   0.00027086   0.00029740   0.00863328   0.00007514   0.00012147   0.00028528   0.00205795   0.02095429   0.00131306   0.00710603
 1.00  2400.  0.0  2.0  -0.35996160  -0.32269179  -0.22603151   0.04652342  -0.41161709  -0.15027688  -0.04351850   0.07091405  -0.19476726  -0.21299387   0.09013563   0.65226769   1.46227331   0.97884698   0.57351633   0.15309491   1.36475924   0.02597952   0.80898925   0.46908764   1.62593392   3.47885936   1.35749334   0.53052155  -0.18838451   0.28945253   0.29901467   0.44350897   0.14845940   1.24697431  -0.34650877   0.42883687  -0.81523089  -3.86556753  -0.80798839  -0.60763226  -0.00526585   0.00821961   0.32949315   0.33037552  -0.17396857  -0.14900749   0.52261944  -0.01296401   0.36263269   1.46700265   0.23830047   0.31157382   0.21353286   0.21353286   0.20187779   0.20187779   0.21353286   0.19889111   0.20187779   0.20187779   0.20187779   0.22931950   0.22080464   0.21530286   0.00313611   0.00181769   0.00093231   0.00013505   0.00300229   0.00105055   0.00014268   0.00031181   0.00076750   0.00762169   0.00274844   0.01902388
 1.50  2400.  0.0  2.0  -0.22526412  -0.18066324  -0.21395600   0.06066058  -0.26667373  -0.14445100   0.08074336   0.02794211  -0.06434105   0.17641864   0.45870049   0.57321660   0.93694160   0.66755521   0.64140506  -0.03108713   1.04440312   0.34633373   0.33473912   0.67018798   1.44092492   2.18571516   0.65165499   0.55762025   0.38336414   0.55087491   0.34444179   1.01853923   0.31369979   0.75080172   0.35543467   0.28508972  -0.67398970  -2.39203337  -0.45583161  -0.72905542  -0.18735725  -0.07208018   0.20892292  -0.07588140  -0.15200077   0.02969711   0.18243890  -0.03533784   0.27884206   0.89993427   0.20204484   0.36348014   0.16606610   0.16335914   0.15571280   0.15571280   0.16335914   0.15571280   0.15571280   0.15571280   0.15571280   0.17490590   0.17021301   0.16882301   0.00149556   0.00030003   0.00063662   0.00020653   0.00102872   0.00020240   0.00021500   0.00006575   0.00089052   0.00520092   0.00601383   0.00617858
 2.00  2400.  0.0  2.0  -0.22263988  -0.27711317  -0.20837868  -0.22364916  -0.24819971  -0.20298498  -0.10945945   0.06994712   0.18858949   0.51114043   1.16901859   1.27668438   1.59493212   1.55755929   1.24649395   1.59309807   1.69827450   1.17559940   1.44356913   1.71449423   2.09872548   1.47952922  -0.22036198  -0.75886857  -0.49485126  -0.32859778  -0.16729282  -0.57394537  -0.58888683   0.02405170  -0.50968203  -1.23479296  -2.06496447  -1.99648196  -0.40805431   0.14116195   0.03999853  -0.01225264   0.09208251   0.16850940   0.07605161  -0.03568069   0.14981774   0.43797943   0.80086062   0.79551674   0.27926932   0.07473630   0.15198329   0.15635174   0.14559406   0.13622956   0.15198329   0.14805127   0.13183451   0.13183451   0.13290451   0.15635174   0.14930627   0.14805127   0.00025177   0.00022930   0.00008444   0.00003936   0.00009437   0.00008059   0.00004760   0.00244157   0.01259513   0.00767972   0.02444877   0.02015307
 2.50  2400.  0.0  2.0  -0.14627701  -0.30215575  -0.18333753  -0.13841024  -0.25657243  -0.25499534  -0.10337999   0.07243533   0.31901202   0.76640251   1.13696252   1.18087862   1.85986758   2.11536011   1.39408650   1.53238024   2.16739421   1.64195560   1.43628688   1.77576686   1.85308429   0.89810681  -0.24230329  -0.64381738  -1.04713501  -1.16248440  -0.35209901  -0.55164183  -1.36329133  -0.54510556  -0.48771884  -1.31025393  -1.83563486  -1.54071558  -0.37482157   0.05673058   0.26169457   0.28642660   0.11707560   0.14225931   0.37637986   0.11682644   0.12473387   0.44075833   0.68888444   0.66060855   0.24928832   0.08722826   0.12475358   0.12927854   0.12069809   0.11031366   0.12811354   0.12371858   0.11031366   0.11031366   0.11031366   0.12927854   0.12475358   0.12371858   0.00013264   0.00020693   0.00005455   0.00006580   0.00016418   0.00013159   0.00006068   0.00162178   0.01077474   0.00861035   0.01416423   0.00947233
 3.00  2400.  0.0  2.0  -0.20471505  -0.12433709  -0.22062601  -0.12301802  -0.18274268  -0.20006017   0.08036789   0.11298404   0.16668610   0.84153332   0.81523888   1.27466631   2.10350891   2.11431227   1.49212455   1.10844626   2.26346526   1.67349004   0.58948592   1.34890900   1.78345583   0.84176541   0.58148860  -0.72975562  -1.35915774  -1.41944777  -0.44968563   0.07966970  -1.62805668  -0.63378859   0.54421853  -0.65392871  -1.41672405  -1.57585599  -1.21472594   0.07701843   0.38238926   0.42051068   0.17215295  -0.09543541   0.50167086   0.15602845  -0.24304374   0.15952475   0.44915898   0.69542997   0.54977768   0.09185845   0.09108503   0.08749873   0.08277527   0.08407782   0.09036003   0.08277527   0.08277527   0.08277527   0.08407782   0.09498875   0.09336312   0.09108503   0.00024812   0.00052644   0.00084332   0.00004957   0.00032682   0.00014739   0.00007361   0.00022456   0.00190031   0.00663646   0.00501813   0.00822399
 3.50  2400.  0.0  2.0  -0.32916548  -0.27231439  -0.32691345  -0.04300315  -0.28948303  -0.28297212   0.10300072   0.04746816   0.08068910   0.93748370   1.22551111   1.23853536   2.22956092   2.34725483   1.31265498   0.56542489   2.27037079   1.58299163   0.33832618   1.13977638   1.61263162   0.80296281  -0.18505530  -0.46346492  -1.34759140  -1.55131726  -0.01630303   0.74003506  -1.41529480  -0.35650486   0.71872898  -0.24162503  -0.97602559  -1.62550511  -0.53193050  -0.25872180   0.36681017   0.44063651  -0.00605793  -0.30616126   0.39076570   0.03360261  -0.21613090  -0.01475747   0.24027726   0.73500450   0.32303791   0.22692390   0.06849106   0.06957335   0.06640841   0.06640841   0.06640841   0.06640841   0.06640841   0.06640841   0.06640841   0.07238883   0.07012035   0.06957335   0.00071485   0.00033452   0.00115188   0.00044364   0.00035904   0.00015481   0.00007083   0.00016878   0.00030545   0.00955880   0.00858512   0.00553121
 4.00  2400.  0.0  2.0  -0.46844825  -0.41955912  -0.25451560   0.16812798  -0.43143833  -0.36916193   0.29909907   0.07669202  -0.01120116   0.94088427   1.16558994   1.10078254   2.10684023   2.46414268   0.55803850  -0.24658451   1.94098517   1.38849484  -0.30389430   0.76220089   1.54012031   1.01383416   0.12685123   0.08677825  -0.91900344  -1.49723921   0.99463240   1.60339670  -0.63516953   0.04208614   1.28818367   0.25119963  -0.71817436  -1.91460387  -0.88875125  -0.89767411   0.19511733   0.39856327  -0.36445233  -0.58365685   0.06514670  -0.11259042  -0.35621861  -0.19265751   0.11857916   0.85718072   0.46203945   0.47788509   0.04942598   0.05087434   0.05087434   0.05087434   0.04942598   0.05087434   0.05087434   0.05087434   0.05087434   0.05322119   0.05163398   0.05163398   0.00150305   0.00027578   0.00156728   0.00042250   0.00089681   0.00059226   0.00110142   0.00023315   0.00021504   0.01426362   0.00931283   0.00883733
 4.50  2400.  0.0  2.0  -0.50603288  -0.47585725   0.22609282   0.24553345  -0.35254201  -0.16037906   0.19630547   0.14153621   0.00564152   1.00133626   1.08649666   1.16342923   1.62496810   2.32497453  -0.84756300  -0.19733885   1.16219135   0.34571705   0.12650729   0.55243078   1.40011228   1.00374324   0.40189779   0.05022722  -0.15867457  -1.17767880   2.28150049   1.16361687   0.36160398   1.33032971   0.54624902   0.41215426  -0.54327850  -1.91325450  -1.14593653  -0.85368338  -0.04820811   0.25685954  -0.72101344  -0.28827424  -0.23002531  -0.58069559   0.01738478  -0.22646956   0.06107790   0.85601580   0.54945046   0.45816110   0.03771639   0.04166016   0.04021062   0.04021062   0.03771639   0.04021062   0.04021062   0.04021062   0.04021062   0.04077399   0.04021062   0.03966523   0.00174801   0.00043820   0.00295247   0.00185030   0.00060479   0.00256307   0.00049796   0.00025078   0.00025972   0.01737512   0.01204712   0.01095985
 5.00  2400.  0.0  2.0  -0.40438563  -0.57581500  -0.02665201   0.26683053  -0.30029574  -0.06972465   0.36869408   0.17737052   0.00401325   0.99016313   1.06456349   1.06447397   0.91494421   2.34614562   0.13772745  -0.07079467   0.87242452   0.09562568  -0.31354763   0.55880188   1.46535147   1.10081629   0.53220431   0.40639589   0.64613014  -1.09659433   1.11969085   0.99955227   0.49631433   1.53444673   1.07871480   0.35250880  -0.66777389  -1.99422864  -1.24302919  -1.18283093  -0.23982573   0.23765149  -0.30940211  -0.27547378  -0.12955204  -0.62956824  -0.24206554  -0.21378584   0.11131909   0.88005523   0.57348148   0.56713917   0.02873366   0.02950782   0.03059610   0.03059610   0.02873366   0.02950782   0.03059610   0.03059610   0.03098716   0.03059610   0.03003993   0.02968832   0.00095763   0.00113103   0.00047250   0.00050332   0.00035992   0.00193714   0.00134282   0.00277782   0.00039170   0.02114663   0.01499737   0.01442946
 5.50  2400.  0.0  2.0  -0.27860982  -0.49181690   0.04978338   0.33997584  -0.21901037  -0.07517091   0.29975128   0.21979302   0.14095508   1.03512117   0.94803306   1.01606675   0.67389969   1.93721820   0.23148993   0.13560889   1.10581078   0.48611738   0.07720755   0.68875867   1.23191693   0.96246811   0.87922134   0.45102187   0.55578186  -0.66484881   0.95234095   0.59859088  -0.14226548   0.82246611   0.64323505   0.05907685  -0.52976063  -1.81367775  -1.56062823  -1.07680944  -0.02005214   0.13438224  -0.28783589  -0.13021050   0.19792176  -0.29848840  -0.12789306  -0.09130797   0.07467838   0.80749807   0.67756957   0.49311312   0.02156236   0.02235581   0.02235581   0.02359810   0.02156236   0.02251231   0.02359810   0.02359810   0.02359810   0.02332940   0.02307068   0.02235581   0.00053983   0.00121200   0.00038600   0.00274440   0.00032810   0.00019646   0.00185182   0.00113562   0.00069529   0.02419039   0.01780296   0.01398143
 6.00  2400.  0.0  2.0  -0.19613692  -0.22230699   0.17887261   0.50698818  -0.06182017   0.18197415   0.52759981   0.37259931   0.17680664   1.18503006   0.91568394   0.96350791   1.10685145   1.19389399   0.23637672  -0.04228615   1.31745359   0.08017528  -0.34669077   0.48163635   1.24093732   0.51689055   0.93345485   0.31345117  -0.27964756  -0.01355603   0.66063144   0.63607660  -0.59080306   1.05224456   0.94564460   0.06799617  -0.64301753  -1.32329775  -1.52622300  -0.69674127   0.31478699  -0.01962680  -0.11281668  -0.14973372   0.29003956  -0.35732131  -0.22669294  -0.05293680   0.13155860   0.62543046   0.63971306   0.30511666   0.01618534   0.01678455   0.01702078   0.01819810   0.01654681   0.01713928   0.01819810   0.01819810   0.01851413   0.01810010   0.01748627   0.01678455   0.00032685   0.00031824   0.00057571   0.00454764   0.00105045   0.00052263   0.00225335   0.00138966   0.00104461   0.02940214   0.01599503   0.01094464
 0.00  2500.  0.0  2.0  -0.74760978  -0.10391013  -0.17901677  -0.06385866  -0.08224369  -0.23288686  -0.14088590  -0.45974267  -0.48679093  -0.45997836  -1.49575842  -1.15179245   3.09018305   0.49529855   0.44515267   0.05632018   0.27597694   1.05789655   0.65746087   2.37274492   2.18473860   2.56556280   5.85140559   5.91238054  -3.46467616  -0.64425199   0.82432302   1.43132812   0.62176447  -0.94931702   0.51828242  -1.47206785  -1.28464447  -2.09224708  -5.28208142  -6.25799785   1.99798846   1.20290615  -0.15368059  -0.45759420   0.09013686   1.04291314  -0.06602227   0.52059859   0.46586591   0.68386638   1.72668923   2.30683186   0.36215267   0.36215267   0.33579927   0.30101751   0.36215267   0.36215267   0.29312846   0.29312846   0.32482103   0.40135590   0.33579927   0.32482103   0.02018933   0.00037509   0.00112124   0.00004744   0.01504698   0.00078124   0.00009547   0.00131890   0.00180604   0.00429258   0.09751507   0.02439972
 0.50  2500.  0.0  2.0  -0.80477530  -0.24871240  -0.19616244  -0.05180316  -0.47458784  -0.15959534  -0.09747710  -0.32072780  -0.45290031  -1.26203336  -0.67414758  -0.03924195   3.22721551   0.84358738   0.62617637   0.21693303   1.84730195   0.38822490   0.62578292   1.95915322   2.34165947   7.69084994   3.31491588   2.35219656  -2.28211478   0.20613528   0.52350959   1.08007534  -0.61004637   0.73730550   0.45652510  -1.14574576  -1.54354184  -9.19911218  -2.51622130  -2.31139091   0.76851662   0.12309939   0.01052305  -0.26116818   0.14057321  -0.02387707  -0.01732510   0.46787901   0.56506546   3.65272042   0.70964397   0.85778728   0.26612632   0.29693206   0.26612632   0.24126172   0.28512519   0.28512519   0.24126172   0.24126172   0.26120180   0.27737381   0.27435881   0.26612632   0.00752179   0.00076548   0.00062015   0.00007122   0.00226049   0.00052417   0.00008366   0.00025785   0.00087971   0.06933158   0.00820270   0.00620003
 1.00  2500.  0.0  2.0  -0.45705963  -0.49962832  -0.07778102   0.07335765  -0.57927325  -0.11673318   0.08062564  -0.04851127  -0.35410258  -0.14301292  -0.07912419   0.47215754   2.10256387   1.82334487   0.19694319  -0.07858661   2.37329973   0.18969977   0.25911517   1.00795696   2.32967003   3.82246042   1.89173998   0.79896269  -1.07810909  -0.82705894   0.84470819   1.10885249  -1.25836088   0.97296141   0.56037350  -0.11295383  -1.65167214  -4.64085197  -1.31889340  -0.68716882   0.35010653   0.46389172   0.01141065  -0.10794810   0.39949845  -0.09319460   0.08652848   0.13360034   0.65320957   1.86100232   0.38039408   0.27577442   0.21806978   0.20717190   0.22197543   0.19730288   0.21433393   0.23851703   0.19730288   0.19730288   0.20045937   0.22899969   0.22197543   0.21806978   0.00162999   0.00315185   0.00007817   0.00031286   0.00291364   0.00043472   0.00052482   0.00022140   0.00209744   0.02253059   0.00117238   0.01198298
