 0.50  2700.  0.0  2.0  -0.47060520  -0.39397714  -0.33653811  -0.42353174  -0.42317483   2.29231817   1.78356380   1.83662026   2.46210241   2.96262626  -1.79004944  -1.07956273  -0.76479780  -1.97122344  -2.77426639   0.85741305   0.61557752   0.18404473   0.83827968   1.09765948   0.30696090   0.27729957   0.24847822   0.26420530   0.27729957   0.00122999   0.00081055   0.00012660   0.00036868   0.00204083
 1.00  2700.  0.0  2.0  -0.33280945  -0.30195781  -0.23246299  -0.35289264  -0.30771795   1.95072614   1.29079485   1.55627106   2.11556776   2.65424900  -1.18561819  -0.30065802  -0.56165670  -1.38731623  -2.34697944   0.46287101   0.25677924   0.18572142   0.54947856   0.88345734   0.25063159   0.22699693   0.20038944   0.21570241   0.22699693   0.00011445   0.00068834   0.00010630   0.00031224   0.00130387
 1.50  2700.  0.0  2.0  -0.43454925  -0.17802922  -0.09341257  -0.09838572  -0.14123038   2.34870474   1.07374569   1.95465314   1.47306726   1.95272380  -1.49549526  -0.41495362  -1.44284972  -0.82722783  -1.42954783   0.50720808   0.48425413   0.58122939   0.40083753   0.51189066   0.18275906   0.16977173   0.14631959   0.16374859   0.17309288   0.00060968   0.00004154   0.00188045   0.00057238   0.00039903
 2.00  2700.  0.0  2.0  -0.17309020  -0.19684296  -0.00430650   0.06005792   0.08402949   1.64619216   1.78036231   2.17850804   1.85026749   1.79920159  -0.80186694  -1.20949213  -1.96532121  -1.68835062  -1.68509294   0.26006222   0.56616433   0.72946941   0.69703136   0.65193542   0.16829326   0.15424078   0.14135511   0.15012888   0.15866917   0.00006147   0.00012024   0.00167357   0.00270207   0.00211312
 2.50  2700.  0.0  2.0  -0.15142631  -0.12855010   0.04956149   0.25177889   0.50034316   2.10554116   1.95271596   2.13049056   1.77343222   1.30331009  -1.52514502  -1.39821177  -1.97582652  -1.77658364  -1.51749708   0.47787232   0.51549707   0.72782158   0.67864913   0.60506911   0.14569880   0.13313794   0.12345502   0.12969808   0.13431294   0.00028644   0.00043235   0.00173921   0.00465283   0.00767874
 3.00  2700.  0.0  2.0  -0.00940444  -0.06596197   0.11585286   0.19994368   0.40324537   2.21370155   2.05832538   1.94370674   2.08043380   1.68707239  -1.95971666  -1.57332014  -1.72599740  -2.15589774  -2.00460233   0.67243962   0.53998390   0.62616702   0.79404161   0.77604856   0.10738688   0.09948768   0.09192410   0.09867318   0.10203289   0.00121633   0.00075853   0.00165021   0.00309243   0.00418428
 3.50  2700.  0.0  2.0   0.05344551  -0.10966935   0.03613507   0.14865210   0.50281679   2.26321387   2.24145939   1.83690673   2.36077690   1.66581187  -2.16425656  -1.74058459  -1.37155066  -2.47559317  -2.09300124   0.77338542   0.57322225   0.46067185   0.90326900   0.82459827   0.08115108   0.07660894   0.07029915   0.07538132   0.07723344   0.00245019   0.00082656   0.00076177   0.00331546   0.00567533
 4.00  2700.  0.0  2.0   0.09481036  -0.13833448   0.08034622   0.11347302   0.37611663   2.18393064   2.21646888   1.32826310   2.47312352   2.05859755  -2.05777265  -1.59337708  -0.59553370  -2.51873151  -2.47986582   0.73500122   0.49099131   0.16022617   0.89600453   0.95888395   0.05829298   0.05555457   0.05104257   0.05428097   0.05735703   0.00296806   0.00056151   0.00043102   0.00293828   0.00717557
 4.50  2700.  0.0  2.0  -0.03915662  -0.14508308   0.19936893   0.02580850   0.37065469   2.21521713   1.92618716   0.66350816   2.54484719   2.03070504  -1.80325898  -1.07659930   0.25550792  -2.40862931  -2.32710472   0.59809907   0.27407064  -0.13264755   0.81112159   0.87267589   0.04327521   0.04196866   0.03831772   0.04070507   0.04327521   0.00135269   0.00015059   0.00036761   0.00139437   0.00647025
 5.00  2700.  0.0  2.0  -0.19677659  -0.04192031   0.20870111  -0.13869494   0.36691806   1.86098742   1.20946572   0.23639816   2.70188142   1.82306116  -0.90161887  -0.08461459   0.79679635  -2.33522953  -1.83770193   0.20325466  -0.09468941  -0.27092493   0.73449945   0.62499104   0.03073091   0.02922284   0.02984991   0.02984991   0.02984991   0.00014461   0.00013346   0.00083162   0.00041840   0.00247236
 5.50  2700.  0.0  2.0   0.00706361   0.09180338   0.35783745  -0.17069351   0.12526298   0.83761477   0.58008633  -0.26004525   2.52610671   2.09024368   0.30035558   0.55833117   1.16895506  -1.99336403  -1.81000276  -0.16401333  -0.24073366  -0.29710030   0.58984385   0.54707533   0.02268943   0.02268943   0.02268943   0.02300658   0.02300658   0.00011456   0.00029693   0.00065650   0.00018678   0.00110647
 6.00  2700.  0.0  2.0   0.08612698   0.18232452   0.45895668  -0.09046151   0.10969236   0.93585242   0.30638415  -0.44652198   2.16906093   1.87177091  -0.18964261   0.57945022   1.07125727  -1.55982434  -1.37602559   0.16242859  -0.08767545  -0.12720854   0.43128475   0.34123373   0.01634916   0.01769566   0.01769566   0.01769566   0.01769566   0.00047101   0.00101836   0.00153147   0.00039002   0.00066964
 0.00  2800.  0.0  2.0  -0.40204494  -0.62690066  -0.60526758  -0.66434705  -0.96367089   1.84855161   2.58180272   3.07543054   3.38538472   4.58653114  -1.34985567  -2.12451534  -2.32885114  -3.25491492  -4.62048619   0.72858757   1.05757171   0.74794257   1.42134320   1.83751396   0.41558629   0.34183211   0.30601196   0.32616443   0.34183211   0.00031241   0.00405029   0.00187254   0.00174032   0.01144803
 0.50  2800.  0.0  2.0  -0.43518898  -0.41343719  -0.45734424  -0.48527799  -0.44385025   2.24872035   2.01980315   2.56422466   2.88809833   3.10957031  -1.91334768  -1.62505923  -1.76672320  -2.65994526  -3.03999617   0.99379001   0.93441208   0.55756189   1.16887905   1.23923611   0.31728941   0.28243286   0.25215187   0.26364908   0.28243286   0.00125606   0.00055621   0.00051616   0.00217183   0.00369915
 1.00  2800.  0.0  2.0  -0.38893631  -0.22391424  -0.53302592  -0.18169927  -0.08322166   2.38422553   1.56163818   2.88735101   1.97262023   2.42417379  -1.76111587  -0.97171800  -2.08200914  -1.58199957  -2.44783048   0.67825162   0.57782264   0.62434987   0.69716173   1.02043645   0.25555808   0.22491217   0.21305800   0.22229717   0.22491217   0.00109121   0.00017624   0.00075843   0.00106135   0.00608641
