 4.00  2400.  0.0  2.0   0.24309664   0.02978602   0.22206680  -0.00143206   0.31665194   0.13776199  -0.22485415   1.87633419   1.33736633   1.37321582   1.40490449   1.64221442   1.41171513  -1.34402411  -0.83058746  -0.50412275  -1.14531633  -1.19774390  -0.50877343   0.37302808   0.21008762   0.05421690   0.36293083   0.35290544   0.05087434   0.05087434   0.05087434   0.05087434   0.05087434   0.05087434   0.00065838   0.00047058   0.00062593   0.00027101   0.00132515   0.00062145
 4.50  2400.  0.0  2.0   0.21692289   0.05153341   0.23655870   0.09740962   0.23947998   0.15455444   0.09813203   1.75278654   1.18308783   1.01857010   1.43586646   1.41338500   0.70102306  -1.18342196  -0.59464925  -0.12156156  -1.06544570  -0.88689401  -0.12454763   0.31360430   0.11089310  -0.07603743   0.32037624   0.24442319   0.04021062   0.04021062   0.04021062   0.04021062   0.04021062   0.04021062   0.00037558   0.00062936   0.00105749   0.00038848   0.00128938   0.00087077
 5.00  2400.  0.0  2.0   0.32858333   0.06075308   0.15092817   0.07170234   0.28195090   0.20842743  -0.10673936   1.81994867   1.36019526   1.18126470   1.32094589   1.24263815   0.87094998  -1.34059217  -0.75082972  -0.35449183  -0.93985330  -0.71653401  -0.20750768   0.39149551   0.16166522   0.01126033   0.27145026   0.18531043   0.03059610   0.03098716   0.03098716   0.03098716   0.03059610   0.03098716   0.00111956   0.00146960   0.00106645   0.00073409   0.00193952   0.00170983
 5.50  2400.  0.0  2.0   0.35597822   0.22937070   0.29921410   0.13272354   0.35878988   0.33525789   0.11978263   1.38712786   1.06545887   1.08910338   1.16574367   0.97994625   0.50235673  -0.95367954  -0.54603230  -0.29953251  -0.85832235  -0.52486363  -0.09230927   0.26861927   0.10892586  -0.01358976   0.26550963   0.12960778   0.02359810   0.02359810   0.02359810   0.02359810   0.02359810   0.02359810   0.00765729   0.00178041   0.00183173   0.00053931   0.00316176   0.00214452
 6.00  2400.  0.0  2.0   0.52230496   0.37196099   0.40205982   0.19774119   0.52450121   0.44959334  -0.14282920   1.10481012   0.93441483   1.06125240   0.78867073   0.85019659   0.60372071  -0.79632999  -0.54207565  -0.40362562  -0.54076539  -0.58674433  -0.10816490   0.24415288   0.13065850   0.04527553   0.16304900   0.20488400   0.01819810   0.01819810   0.01819810   0.01851413   0.01819810   0.01819810   0.00349033   0.00269033   0.00248691   0.00107965   0.00474839   0.00308468
 0.00  2500.  0.0  2.0  -0.44354785  -0.50154883  -0.55075311  -0.40025360  -0.69288562  -0.69239890   1.81330646   2.56319158   2.86775352   1.75083506   3.68840044   3.48721762  -1.16962733  -1.96854433  -2.29166665  -0.67605413  -3.40248235  -3.10996633   0.76120795   0.76365987   0.83028181   0.20476479   1.26978969   1.19017512   0.29312846   0.33579927   0.33579927   0.32482103   0.33579927   0.32482103   0.00252605   0.00128059   0.00130708   0.00110226   0.00253651   0.00272478
 0.50  2500.  0.0  2.0  -0.29084974  -0.37091371  -0.42468855  -0.43113987  -0.45191870  -0.43850799   1.28033128   2.19570105   2.64501007   2.21849054   3.17070186   2.73947758  -0.33985205  -1.48193878  -2.08177350  -1.33393963  -2.93247917  -2.21398636   0.31762875   0.53074435   0.72981633   0.47047901   1.08753649   0.80800661   0.24126172   0.27435881   0.27435881   0.25648704   0.27435881   0.26612632   0.00054839   0.00037758   0.00068095   0.00072655   0.00249448   0.00123081
 1.00  2500.  0.0  2.0  -0.11168279  -0.28343605  -0.29802280  -0.31752635  -0.25729243  -0.29697493   0.75756086   2.07755228   2.29464005   2.06557089   2.58204934   2.20026348   0.11966164  -1.36291175  -1.69525186  -1.26970313  -2.24469274  -1.53835566   0.21577538   0.49444592   0.60117575   0.49575480   0.82705136   0.55106742   0.19730288   0.21806978   0.22197543   0.20045937   0.22197543   0.21806978   0.00004575   0.00045209   0.00065444   0.00091137   0.00193199   0.00044840
 1.50  2500.  0.0  2.0  -0.08907208  -0.11910627  -0.15623673  -0.10901242  -0.05876208  -0.14973186   0.57836224   1.53625311   1.93518488   1.57599800   1.88270874   1.77232991   0.42196769  -0.79585767  -1.37715235  -0.86522961  -1.41015847  -1.13375355   0.05587186   0.31188169   0.51627765   0.38142924   0.50857222   0.43486880   0.15413453   0.16741954   0.16883454   0.15413453   0.16883454   0.16741954   0.00006745   0.00036642   0.00037062   0.00097204   0.00115836   0.00027296
 2.00  2500.  0.0  2.0  -0.18385036   0.11294718   0.23583447   0.00209359   0.20556941   0.16629106   2.02471484   1.91868034   1.84453521   2.13133141   1.85325145   1.88368725  -1.35954931  -1.77299867  -1.89215959  -1.89558646  -1.88770385  -1.82237426   0.47779543   0.65599703   0.73465370   0.69387572   0.71182079   0.68797518   0.13868181   0.14820610   0.14820610   0.14453158   0.15209317   0.14820610   0.00038661   0.00333090   0.00676987   0.00219123   0.00487395   0.00465358
 2.50  2500.  0.0  2.0  -0.15358026   0.07277367   0.43707897   0.02452490   0.29002336   0.33254250   2.08170467   2.20247983   1.57651466   2.26519735   1.81430851   1.73678924  -1.45280626  -2.16973855  -1.76588572  -2.12862926  -1.97893690  -1.83329760   0.48498207   0.77667317   0.68894749   0.76043262   0.74459367   0.69255745   0.11713600   0.12707478   0.12392450   0.12293450   0.12816978   0.12392450   0.00044297   0.00202377   0.00835057   0.00199912   0.00421885   0.00564357
 3.00  2500.  0.0  2.0  -0.00481478   0.08134720   0.37855127   0.44235396   0.18981232   0.27332192   1.50305524   2.35059693   1.69883067   1.53864033   2.10681600   1.91668505  -0.71147780  -2.38723936  -1.81113507  -1.51652789  -2.26721486  -1.97979903   0.20089696   0.85982896   0.67494275   0.56453364   0.83991032   0.72480239   0.08345951   0.09405935   0.09179324   0.08345951   0.09566552   0.09179324   0.00032087   0.00220497   0.00453843   0.00799292   0.00269154   0.00336140
 3.50  2500.  0.0  2.0   0.07744079   0.48410025   0.60544516   0.13133824   0.89614780   0.50272607   0.87196310   1.49854811   1.11252492   1.86391477   0.58645013   1.39624505   0.14242367  -1.53332920  -1.11116392  -1.49641612  -0.78637493  -1.40789549  -0.10858497   0.55390469   0.39793916   0.47730232   0.32304002   0.50824788   0.06507840   0.06609775   0.06609775   0.06609775   0.06609775   0.06609775   0.00021715   0.00477657   0.00628203   0.00107600   0.01176190   0.00456997
 4.00  2500.  0.0  2.0   0.12531536   0.25768382   0.42699090   0.07940574   0.45912722   0.21366200   0.53967590   1.77636318   1.20155916   1.66595851   1.33574672   1.80851197   0.47571020  -1.57032008  -0.91124043  -1.06625575  -1.27853523  -1.59694962  -0.16564097   0.51291181   0.26349503   0.28437954   0.44428729   0.53161617   0.04947132   0.04947132   0.04947132   0.04947132   0.05060163   0.05060163   0.00097516   0.00120902   0.00162779   0.00028481   0.00259280   0.00146708
 4.50  2500.  0.0  2.0   0.10255047   0.03324494   0.18922703   0.00281978   0.28310220   0.15825858   0.46154916   2.08415331   1.52874865   1.54968445   1.54336921   1.63358822   0.48331244  -1.69982904  -1.04974576  -0.77299803  -1.29095934  -1.21564303  -0.10149579   0.52850782   0.27957387   0.15952698   0.41043625   0.36649997   0.03920674   0.03976911   0.03976911   0.03976911   0.03976911   0.03976911   0.00080157   0.00113750   0.00085166   0.00024539   0.00161478   0.00094176
 5.00  2500.  0.0  2.0   0.31852006   0.00510354   0.10764708   0.06971630   0.16069746   0.18681233  -0.28869395   1.93147061   1.58542212   1.13633971   1.69712543   1.22695132   1.20769331  -1.39634476  -0.98499479  -0.22708038  -1.30288084  -0.59576665  -0.31064942   0.39456330   0.22771795  -0.04869832   0.38192875   0.11660889   0.03059508   0.03059508   0.03059508   0.03059508   0.03059508   0.03059508   0.00113377   0.00041027   0.00060779   0.00030471   0.00119777   0.00078942
