 4.00  6600.  0.0   0.47292  0.20058  0.08337  0.00384
 4.50  6600.  0.0   0.42591  0.23047  0.06421  0.00368
 5.00  6600.  0.0   0.40723  0.23731  0.04682  0.00341
 5.50  6600.  0.0   0.36203  0.27053  0.03425  0.00406
 6.00  6600.  0.0   0.34575  0.28072  0.02518  0.00415
 3.00  6700.  0.0   0.47581  0.25271  0.14974  0.00535
 3.50  6700.  0.0   0.47154  0.22306  0.11658  0.00429
 4.00  6700.  0.0   0.46804  0.20355  0.08443  0.00381
 4.50  6700.  0.0   0.41978  0.23401  0.06504  0.00364
 5.00  6700.  0.0   0.40117  0.23991  0.04737  0.00334
 5.50  6700.  0.0   0.35464  0.27360  0.03462  0.00412
 6.00  6700.  0.0   0.33585  0.28554  0.02545  0.00426
 3.00  6800.  0.0   0.46711  0.25964  0.14990  0.00522
 3.50  6800.  0.0   0.46365  0.22924  0.11765  0.00436
 4.00  6800.  0.0   0.46243  0.20723  0.08545  0.00379
 4.50  6800.  0.0   0.41426  0.23702  0.06590  0.00354
 5.00  6800.  0.0   0.39522  0.24325  0.04805  0.00332
 5.50  6800.  0.0   0.34686  0.27753  0.03504  0.00417
 6.00  6800.  0.0   0.32672  0.28973  0.02573  0.00433
 3.00  6900.  0.0   0.45722  0.26783  0.15021  0.00505
 3.50  6900.  0.0   0.45923  0.23351  0.11702  0.00452
 4.00  6900.  0.0   0.45586  0.21170  0.08634  0.00369
 4.50  6900.  0.0   0.40821  0.24123  0.06706  0.00355
 5.00  6900.  0.0   0.38931  0.24662  0.04870  0.00331
 5.50  6900.  0.0   0.34122  0.27959  0.03548  0.00414
 6.00  6900.  0.0   0.31784  0.29412  0.02608  0.00439
 3.00  7000.  0.0   0.44756  0.27543  0.15027  0.00500
 3.50  7000.  0.0   0.45027  0.24029  0.11757  0.00426
 4.00  7000.  0.0   0.44847  0.21743  0.08716  0.00369
 4.50  7000.  0.0   0.40344  0.24397  0.06750  0.00346
 5.00  7000.  0.0   0.38391  0.24950  0.04935  0.00326
 5.50  7000.  0.0   0.33399  0.28371  0.03603  0.00416
 6.00  7000.  0.0   0.30987  0.29793  0.02646  0.00443
 3.00  7200.  0.0   0.42733  0.29159  0.15098  0.00533
 3.50  7200.  0.0   0.43020  0.25671  0.11842  0.00430
 4.00  7200.  0.0   0.43098  0.23004  0.08950  0.00380
 4.50  7200.  0.0   0.39145  0.25196  0.06905  0.00350
 5.00  7200.  0.0   0.37289  0.25556  0.05096  0.00323
 5.50  7200.  0.0   0.32273  0.28908  0.03707  0.00413
 6.00  7200.  0.0   0.29614  0.30401  0.02732  0.00449
